Page path and screen class,Total users_current,Key events_current,Engagement rate_current,User key event rate_current,Week_Start_current,Total users_previous,Key events_previous,Engagement rate_previous,User key event rate_previous,Week_Start_previous,Users_Change,Users_Change_Pct,Key_Events_Change,Key_Events_Change_Pct,Engagement_Change,Week_Comparison,Current_Week,Previous_Week
/research-and-insights/pay-transparency-legislation-series-ep-7-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/pay-transparency-legislation-series-ep-8-the-importance-of-meaningful-pay-communication-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/pay-transparency-legislation-series-ep-9-navigate-the-changing-global-landscape-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,1.0,0.0,1.0,0.0,2025-09-08 00:00:00,0.0,0.0,0.0,0.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/pay-transparency-legislation-series-ep1-webinar,2.0,1.0,1.0,0.5,2025-09-15 00:00:00,1.0,0.0,0.0,0.0,2025-09-08 00:00:00,1.0,100.0,1.0,100.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/pay-transparency-legislation-series-reporting-requirements-webinar,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/pay-transparency-legislation-whats-new-and-whats-next-on-demand-webinar,11.0,0.0,0.6,0.0,2025-09-15 00:00:00,10.0,2.0,0.8888888888888888,0.2222222222222222,2025-09-08 00:00:00,1.0,10.0,-2.0,-100.0,-0.28888888888888886,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/pay-transparency-the-new-normal-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/pay-transparency/,0.0,0.0,0.0,0.0,0,2.0,0.0,0.5,0.0,2025-09-08 00:00:00,-2.0,-100.0,0.0,0.0,-0.5,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payfactors-fair-pay-insights-opt-in,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payfactors-fair-pay-insights-opt-in/,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,12.0,1.0,0.619047619047619,0.14285714285714285,2025-09-08 00:00:00,-11.0,-91.66666666666666,-1.0,-100.0,0.38095238095238104,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payfactors-town-hall-new-platform-launch-webinar,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/pays-vegas-stays-vegas,2.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,2.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-customer-videos,2.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,2.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-index,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-index-u-s-wages-grow-8th-consecutive-quarter,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-index-united-states-and-canada,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-index-vs-eci,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-index-wage-growth-slows-q1,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-innovation-unleashed-new-features-and-data-evolving-the-compensation-industry-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-marriott-hotel-property-user-training-session-on-demand-webinar,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,1.0,0.0,0.0,0.0,2025-09-08 00:00:00,0.0,0.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-methodology-explained,7.0,0.0,0.7142857142857143,0.0,2025-09-15 00:00:00,6.0,0.0,1.0,0.0,2025-09-08 00:00:00,1.0,16.666666666666664,0.0,0.0,-0.2857142857142857,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-methodology-explained/,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,2025-09-08 00:00:00,-1.0,-100.0,0.0,0.0,-1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-overview,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-software-overview-video,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscale-team,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/payscales-salary-data-portfolio-guide,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/peak-earnings,37.0,0.0,0.6571428571428571,0.0,2025-09-15 00:00:00,30.0,0.0,0.48496240601503754,0.0,2025-09-08 00:00:00,7.0,23.333333333333332,0.0,0.0,0.1721804511278196,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/peak-earnings-data-visualization,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/peak-earnings/,5.0,0.0,0.6,0.0,2025-09-15 00:00:00,9.0,0.0,0.5714285714285714,0.0,2025-09-08 00:00:00,-4.0,-44.44444444444444,0.0,0.0,0.02857142857142858,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/peer-trends-report-2024,3.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,3.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/peer-trends-report-h1-2023,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/people-are-the-pulse-of-your-organization,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/people-are-the-pulse-of-your-organization-webinar,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/pharmaceuticals-life-sciences-roundtable-customer-webinar-thank-you,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/planning-for-pay-transparency-legislation-in-the-new-year-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/power-a-better-salary-structure-with-job-description-management,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/power-pay-equity-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/power-pay-equity-with-payscale,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/preparing-for-successful-year-end-compensation-planning-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/prevailing-during-survey-participation-season,4.0,0.0,1.0,0.0,2025-09-15 00:00:00,3.0,1.0,1.0,0.3333333333333333,2025-09-08 00:00:00,1.0,33.33333333333333,-1.0,-100.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/pricing-the-top-paying-nursing-skills,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/professional-development-employees-want,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/promotional-raises/,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,2025-09-08 00:00:00,-1.0,-100.0,0.0,0.0,-1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-2022-q2-payscale-index-united-states-and-canada-report,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-2023-compensation-best-practices-panel-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-2023-compensation-best-practices-report,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-2023-compensation-best-practices-report/,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,2025-09-08 00:00:00,-1.0,-100.0,0.0,0.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-are-you-at-increased-risk-for-employee-turnover-in-2022,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-compensation-data-landscape,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-compensation-data-landscape/,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,2025-09-08 00:00:00,-1.0,-100.0,0.0,0.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-compensation-strategy-responding-to-rising-inflation-cost-of-labor,2.0,0.0,1.0,0.0,2025-09-15 00:00:00,1.0,0.0,1.0,0.0,2025-09-08 00:00:00,1.0,100.0,0.0,0.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-compensation-structures,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-how-fair-pay-perception-and-pay-transparency-combat-turnover,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-how-to-manage-pay-compression-with-agile-comp,2.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,2.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-pay-transparency-legislation-series-ep-1-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-the-new-total-rewards-6-key-compensation-and-benefits-trends-whitepaper,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/ps-variable-pay-playbook,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,3.0,2.0,1.0,0.6666666666666666,2025-09-08 00:00:00,-2.0,-66.66666666666666,-2.0,-100.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/q1-2023-whats-new-in-payfactors,2.0,1.0,1.0,0.5,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,2.0,100.0,1.0,100.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/q2-2023-whats-new-in-marketpay-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/q2-2023-whats-new-in-payfactors-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/q2-2024-whats-new-in-marketpay-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/q3-2023-whats-new-in-marketpay-webinar-on-demand,2.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,2.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/q3-2023-whats-new-in-payfactors-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/q3-2024-payscale-innovation-unleashed-new-features-and-data-evolving-the-compensation-industry-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/q3-whats-new-in-payfactors,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/quick-guide-perspective-from-comp-pros-tackling-transparency-legislation,2.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,2.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/racial-wage-gap-for-men,12.0,0.0,0.5416666666666666,0.0,2025-09-15 00:00:00,11.0,0.0,0.5625,0.0,2025-09-08 00:00:00,1.0,9.090909090909092,0.0,0.0,-0.02083333333333337,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/racial-wage-gap-for-men/,2.0,0.0,1.0,0.0,2025-09-15 00:00:00,7.0,0.0,0.5833333333333334,0.0,2025-09-08 00:00:00,-5.0,-71.42857142857143,0.0,0.0,0.41666666666666663,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/radical-candor-about-pay-and-equity,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/readiness-checklist-for-compensation-planning,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/recession-wages,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/recruiting-and-retaining-talent-through-economic-uncertainty,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/reflections-and-insights-for-year-long-compensation-planning-success-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/remote-work-4507b,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/remote-work-e4b96,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/remote-work-finding-answers-for-a-new-workforce-paradigm,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/remote-work-finding-answers-for-a-new-workforce-paradigm-webinar,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/research-reports/,1.0,0.0,0.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/responding-to-employee-reactions-to-pay-transparency,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/retain-motivate-best-employees,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/retaining-payscale-compensation-platform-overview-webinar,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/retaining-top-notch-employees-in-a-hot-job-market-webinar,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/retaining-top-notch-employees-in-a-hot-job-market-webinar-cc673,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/retention-in-the-face-of-recession,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
"/research-and-insights/retention-report"",""mkto_si__Add_to_Marketo_Campaign__c"":""_HL_ENCODED_/apex/mkto_si__Add_to_Marketo_Campaign",1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/rethinking-your-compensation-strategy-webinar,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/reversing-the-heres-your-budget-conversation,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/reversing-the-heres-your-budget-conversation-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/review-and-refresh-your-pay-structures-for-year-end-success-webinar-on-demand,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/running-a-second-comp-cycle,81.0,8.0,0.6588541666666666,0.07142857142857142,2025-09-15 00:00:00,6.0,2.0,1.0,0.25,2025-09-08 00:00:00,75.0,1250.0,6.0,300.0,-0.34114583333333337,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/salary-budget-planning-for-2025,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,2.0,1.0,1.0,0.5,2025-09-08 00:00:00,-1.0,-50.0,-1.0,-100.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/salary-budget-survey-2022-2023,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,2.0,1.0,0.5,0.5,2025-09-08 00:00:00,-1.0,-50.0,-1.0,-100.0,0.5,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/salary-budget-survey-2023-2024,2.0,1.0,1.0,0.5,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,2.0,100.0,1.0,100.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
"/research-and-insights/salary-budget-survey-sbs"",""ProfessionalServicesMainContact__c"":false,""Recalculate_Last_Touch__c"":false,""HQ_State_Province__c"":""Ontario"",""Call_Featured_content_offers__c"":""Subscribe"",""FirstTouchAttribution__c"":""Sales",0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,2025-09-08 00:00:00,-2.0,-100.0,0.0,0.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
"/research-and-insights/salary-budget-survey-sbs"",""ProfessionalServicesMainContact__c"":false,""Recalculate_Last_Touch__c"":false,""HQ_State_Province__c"":""Ontario"",""FirstTouchAttribution__c"":""Sales",0.0,0.0,0.0,0.0,0,2.0,0.0,0.5,0.0,2025-09-08 00:00:00,-2.0,-100.0,0.0,0.0,-0.5,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/salary-budget-survey-sbs-temp,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/salary-budget-survey-sbs/,10.0,0.0,0.52,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,10.0,100.0,0.0,0.0,0.52,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/salary-data-and-market-pricing/,2.0,0.0,0.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,2.0,100.0,0.0,0.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/salary-history,2.0,0.0,0.5,0.0,2025-09-15 00:00:00,2.0,0.0,0.5,0.0,2025-09-08 00:00:00,0.0,0.0,0.0,0.0,0.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/salary-negotiation/,2.0,0.0,0.5,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,2.0,100.0,0.0,0.0,0.5,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/salary-reports/,1.0,0.0,0.0,0.0,2025-09-15 00:00:00,2.0,0.0,1.0,0.0,2025-09-08 00:00:00,-1.0,-50.0,0.0,0.0,-1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/salary-transparency-in-the-workplace,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/sapient-insights-groups-27th-annual-hr-systems-survey-report,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/sbs-highlights-agencies-industry,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/sbs-highlights-food-beverage-hospitality-industry,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/sbs-highlights-healthcare-industry,2.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,2.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/sbs-highlights-manufacturing-industry,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/sbs-highlights-retail-industry,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
/research-and-insights/sbs-highlights-technology-industry,1.0,0.0,1.0,0.0,2025-09-15 00:00:00,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,1.0,Week 3 vs Week 2,2025-09-15,2025-09-08
